NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteNumber,HectometerDirection,HeadSegmentFrom,HeadSegmentTo,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,Hour,Station,Date,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,WayOfTraffic
2697425.0,2019-12-04,2019-12-04,17:21:00,17:44:08,48267,2086455,23.133,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2697360.0,2019-12-04,2019-12-04,17:11:00,17:17:09,12300,2000000,6.15,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2697562.0,2019-12-04,2019-12-04,17:50:00,18:00:02,26167,2607973,10.033,177.5,174.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2697529.0,2019-12-04,2019-12-04,17:40:00,17:46:06,18300,3000000,6.1,163.7,166.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,client
2697540.0,2019-12-04,2019-12-04,17:43:00,17:49:07,12233,2000000,6.117,176.3,174.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2697594.0,2019-12-04,2019-12-04,17:54:00,18:03:02,18067,2000000,9.033,129.0,131.0,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,client
2697596.0,2019-12-04,2019-12-04,17:56:00,18:03:02,14067,2000000,7.033,159.1,157.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2697394.0,2019-12-04,2019-12-04,17:17:00,17:24:08,14267,2000000,7.133,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-04-12,20,10,10,20,18,     ,16,0,0,0,0,10212,1,9,98,34,7,1,0,0,0,0,home
2698450.0,2019-12-05,2019-12-05,15:51:00,16:16:07,50233,2000000,25.117,159.1,157.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,2019-05-12,210,40,50,80,38,     ,26,3,14,0,0,10202,50,8,92,10,7,0,0,0,0,0,home
2698716.0,2019-12-05,2019-12-05,16:56:00,17:19:10,54333,2345324,23.167,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-05-12,210,60,60,90,35,     ,22,0,1,0,0,10198,50,8,91,10,7,0,0,0,0,0,home
2698507.0,2019-12-05,2019-12-05,16:10:00,16:15:08,15400,3000000,5.133,164.3,167.3,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,2019-05-12,210,60,60,90,35,     ,22,0,1,0,0,10198,50,8,91,10,7,0,0,0,0,0,client
2698596.0,2019-12-05,2019-12-05,16:29:00,17:15:21,102350,2208199,46.35,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-05-12,210,60,60,90,35,     ,22,0,1,0,0,10198,50,8,91,10,7,0,0,0,0,0,home
2698730.0,2019-12-05,2019-12-05,17:01:00,17:35:44,167633,4826296,34.733,122.4,125.4,2.0,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Accidents,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698860.0,2019-12-05,2019-12-05,17:26:00,17:27:08,2267,2000000,1.133,127.8,129.8,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698884.0,2019-12-05,2019-12-05,17:35:00,17:41:51,13700,2000000,6.85,126.6,128.6,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698858.0,2019-12-05,2019-12-05,17:15:00,17:26:11,33550,3000000,11.183,156.5,159.5,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698911.0,2019-12-05,2019-12-05,17:44:00,17:49:59,11967,2000000,5.983,129.7,131.7,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698865.0,2019-12-05,2019-12-05,17:29:00,17:31:06,4200,2000000,2.1,128.4,130.4,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698840.0,2019-12-05,2019-12-05,17:23:00,17:44:02,50033,2378764,21.033,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,home
2698870.0,2019-12-05,2019-12-05,17:32:00,17:36:02,8067,2000000,4.033,129.7,131.7,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2698887.0,2019-12-05,2019-12-05,17:36:00,17:42:03,12100,2000000,6.05,130.9,132.9,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-05-12,220,60,60,100,32,     ,19,0,0,0,0,10198,56,8,90,10,7,0,0,0,0,0,client
2699120.0,2019-12-06,2019-12-06,08:44:00,08:59:46,39267,2490486,15.767,164.3,167.3,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-06-12,200,80,80,130,35,     ,25,0,1,10,8,10120,56,8,93,81,7,0,1,0,0,0,client
2699110.0,2019-12-06,2019-12-06,08:36:00,08:39:48,7600,2000000,3.8,163.2,165.2,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-06-12,200,80,80,130,35,     ,25,0,1,10,8,10120,56,8,93,81,7,0,1,0,0,0,client
2699368.0,2019-12-06,2019-12-06,14:51:00,18:00:00,474867,2512522,189.0,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,14:00:00,370,2019-06-12,210,80,90,130,65,     ,55,0,8,3,1,10070,57,8,93,81,7,0,1,0,0,0,home
2699369.0,2019-12-06,2019-12-06,14:51:00,14:54:49,11450,3000000,3.817,178.0,175.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,14:00:00,370,2019-06-12,210,80,90,130,65,     ,55,0,8,3,1,10070,57,8,93,81,7,0,1,0,0,0,home
2699406.0,2019-12-06,2019-12-06,15:11:00,15:37:58,58967,2186650,26.967,178.0,176.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,2019-06-12,200,80,80,130,63,     ,55,0,5,10,12,10061,47,8,94,61,7,0,1,0,0,0,home
2699473.0,2019-12-06,2019-12-06,15:42:00,18:29:46,817033,4870058,167.767,178.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,2019-06-12,200,80,80,130,63,     ,55,0,5,10,12,10061,47,8,94,61,7,0,1,0,0,0,home
2699538.0,2019-12-06,2019-12-06,15:58:00,16:01:03,6100,2000000,3.05,163.6,165.6,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,15:00:00,370,2019-06-12,200,80,80,130,63,     ,55,0,5,10,12,10061,47,8,94,61,7,0,1,0,0,0,client
2699758.0,2019-12-06,2019-12-06,16:58:00,16:59:08,2267,2000000,1.133,165.2,167.2,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,2019-06-12,200,80,90,120,66,     ,57,0,1,2,1,10057,56,8,94,23,7,0,1,0,0,0,client
2699759.0,2019-12-06,2019-12-06,16:58:00,17:38:06,206500,5149626,40.1,136.3,141.3,2.0,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,Accidents,16:00:00,370,2019-06-12,200,80,90,120,66,     ,57,0,1,2,1,10057,56,8,94,23,7,0,1,0,0,0,client
2699875.0,2019-12-06,2019-12-06,17:22:00,17:29:09,14300,2000000,7.15,143.6,156.4,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,TrafficJams,17:00:00,370,2019-06-12,210,80,80,130,68,     ,61,0,0,3,1,10055,45,8,94,58,7,0,1,0,0,0,client
2699844.0,2019-12-06,2019-12-06,17:16:00,17:21:07,10233,2000000,5.117,143.6,156.4,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,TrafficJams,17:00:00,370,2019-06-12,210,80,80,130,68,     ,61,0,0,3,1,10055,45,8,94,58,7,0,1,0,0,0,client
2700043.0,2019-12-06,2019-12-06,18:07:00,18:10:55,7833,2000000,3.917,159.5,157.5,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,2019-06-12,210,80,90,140,71,57,62,0,0,4,1,10052,61,8,93,23,7,0,1,0,0,0,home
2701358.0,2019-12-09,2019-12-09,16:47:00,16:50:04,6133,2000000,3.067,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,2019-09-12,330,80,60,170,66,     ,41,0,1,5,9,10086,70,8,84,23,7,0,1,0,0,0,client
2701362.0,2019-12-09,2019-12-09,16:51:00,16:58:05,23367,3298824,7.083,178.4,174.4,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-09-12,330,80,60,170,66,     ,41,0,1,5,9,10086,70,8,84,23,7,0,1,0,0,0,home
2701215.0,2019-12-09,2019-12-09,16:05:00,16:43:19,88550,2311005,38.317,160.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-09-12,330,80,60,170,66,     ,41,0,1,5,9,10086,70,8,84,23,7,0,1,0,0,0,home
2701399.0,2019-12-09,2019-12-09,16:59:00,18:12:47,202933,2750395,73.783,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-09-12,330,80,60,170,66,     ,41,0,1,5,9,10086,70,8,84,23,7,0,1,0,0,0,home
2701550.0,2019-12-09,2019-12-09,17:31:00,17:31:31,1033,2000000,0.517,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-09-12,320,50,50,100,65,     ,36,0,0,0,0,10114,64,8,81,     ,5,0,0,0,0,0,home
2701464.0,2019-12-09,2019-12-09,17:10:00,17:14:05,8167,2000000,4.083,178.0,176.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-09-12,320,50,50,100,65,     ,36,0,0,0,0,10114,64,8,81,     ,5,0,0,0,0,0,home
2701551.0,2019-12-09,2019-12-09,17:31:00,17:34:10,6333,2000000,3.167,139.7,141.7,2.0,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-09-12,320,50,50,100,65,     ,36,0,0,0,0,10114,64,8,81,     ,5,0,0,0,0,0,client
2701565.0,2019-12-09,2019-12-09,17:35:00,17:35:33,1100,2000000,0.55,177.5,175.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-09-12,320,50,50,100,65,     ,36,0,0,0,0,10114,64,8,81,     ,5,0,0,0,0,0,home
2701413.0,2019-12-09,2019-12-09,17:01:00,17:05:07,8233,2000000,4.117,175.9,173.9,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-09-12,320,50,50,100,65,     ,36,0,0,0,0,10114,64,8,81,     ,5,0,0,0,0,0,home
2702289.0,2019-12-10,2019-12-10,08:47:00,08:57:09,20300,2000000,10.15,169.1,167.1,2.0,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht-Noord,TrafficJams,08:00:00,370,2019-10-12,210,40,40,60,17,     ,10,2,3,0,0,10256,59,8,94,10,7,0,0,0,0,0,home
2702214.0,2019-12-10,2019-12-10,08:31:00,08:39:06,16200,2000000,8.1,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-10-12,210,40,40,60,17,     ,10,2,3,0,0,10256,59,8,94,10,7,0,0,0,0,0,client
2702304.0,2019-12-10,2019-12-10,08:49:00,08:55:10,12333,2000000,6.167,162.7,164.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-10-12,210,40,40,60,17,     ,10,2,3,0,0,10256,59,8,94,10,7,0,0,0,0,0,client
2702720.0,2019-12-10,2019-12-10,16:51:00,18:28:52,368333,3763624,97.867,178.0,174.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-10-12,180,70,70,110,54,     ,8,0,1,0,0,10184,75,8,72,     ,5,0,0,0,0,0,home
2702862.0,2019-12-10,2019-12-10,17:17:00,17:45:17,71950,2543901,28.283,122.4,125.4,2.0,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2703092.0,2019-12-10,2019-12-10,17:58:00,18:08:04,22283,2213576,10.067,135.1,138.1,2.0,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2702797.0,2019-12-10,2019-12-10,17:06:00,17:18:52,25733,2000000,12.867,119.3,121.3,2.0,aflopend,Vught,Sint-Michielsgestel,Eindhoven,'s-Hertogenbosch,Vehicle Issues,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2702850.0,2019-12-10,2019-12-10,17:16:00,17:26:24,27917,2684295,10.4,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,home
2702959.0,2019-12-10,2019-12-10,17:33:00,18:17:59,89967,2000000,44.983,155.6,142.3,2.0,oplopend,Batadorp/Randweg N2,Batadorp,Amsterdam,Luik,Accidents,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,home
2702938.0,2019-12-10,2019-12-10,17:30:00,17:33:24,6800,2000000,3.4,143.6,156.4,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2702913.0,2019-12-10,2019-12-10,17:24:00,17:26:24,4800,2000000,2.4,139.7,141.7,2.0,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2702793.0,2019-12-10,2019-12-10,17:06:00,17:08:18,4600,2000000,2.3,143.6,156.4,2.0,aflopend,Batadorp/Randweg N2,Ekkersweijer,Luik,Amsterdam,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2703038.0,2019-12-10,2019-12-10,17:47:00,17:57:12,20400,2000000,10.2,131.6,133.6,2.0,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-10-12,180,70,60,110,51,     ,10,0,0,0,0,10175,75,8,74,     ,5,0,0,0,0,0,client
2703123.0,2019-12-10,2019-12-10,18:05:00,18:09:03,8100,2000000,4.05,124.9,126.9,2.0,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,18:00:00,370,2019-10-12,180,70,70,120,53,47,10,0,0,0,-1,10161,75,8,73,51,7,0,1,0,0,0,client
2703124.0,2019-12-10,2019-12-10,18:05:00,18:15:00,20000,2000000,10.0,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,2019-10-12,180,70,70,120,53,47,10,0,0,0,-1,10161,75,8,73,51,7,0,1,0,0,0,home
2703525.0,2019-12-11,2019-12-11,08:59:00,09:06:52,15733,2000000,7.867,164.7,166.7,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-11-12,200,40,40,70,56,     ,50,0,1,10,8,10090,60,8,95,61,7,0,1,0,0,0,client
2703727.0,2019-12-11,2019-12-11,16:19:00,16:29:11,20367,2000000,10.183,163.6,165.6,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,2019-11-12,190,30,30,60,53,     ,44,0,1,0,0,10051,65,8,93,     ,5,0,0,0,0,0,client
2703669.0,2019-12-11,2019-12-11,16:01:00,16:26:12,52617,2087963,25.2,160.4,157.4,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-11-12,190,30,30,60,53,     ,44,0,1,0,0,10051,65,8,93,     ,5,0,0,0,0,0,home
2703846.0,2019-12-11,2019-12-11,16:52:00,16:56:14,8467,2000000,4.233,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,2019-11-12,190,30,30,60,53,     ,44,0,1,0,0,10051,65,8,93,     ,5,0,0,0,0,0,home
2703851.0,2019-12-11,2019-12-11,16:53:00,17:08:13,39400,2589266,15.217,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,16:00:00,370,2019-11-12,190,30,30,60,53,     ,44,0,1,0,0,10051,65,8,93,     ,5,0,0,0,0,0,client
2703886.0,2019-12-11,2019-12-11,17:07:00,17:12:13,15650,3000000,5.217,178.0,175.0,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-11-12,180,30,30,50,53,     ,45,0,0,0,0,10049,65,8,94,     ,5,0,0,0,0,0,home
2703897.0,2019-12-11,2019-12-11,17:08:00,17:16:14,16467,2000000,8.233,159.9,157.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-11-12,180,30,30,50,53,     ,45,0,0,0,0,10049,65,8,94,     ,5,0,0,0,0,0,home
2703924.0,2019-12-11,2019-12-11,17:18:00,18:00:12,98350,2330569,42.2,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-11-12,180,30,30,50,53,     ,45,0,0,0,0,10049,65,8,94,     ,5,0,0,0,0,0,home
2704589.0,2019-12-12,2019-12-12,08:54:00,09:06:13,32367,2649386,12.217,175.3,177.3,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-12-12,210,40,30,60,20,     ,15,0,2,0,0,10024,58,0,96,10,7,0,0,0,0,0,client
2704568.0,2019-12-12,2019-12-12,08:48:00,08:53:11,10367,2000000,5.183,164.7,166.7,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-12-12,210,40,30,60,20,     ,15,0,2,0,0,10024,58,0,96,10,7,0,0,0,0,0,client
2704570.0,2019-12-12,2019-12-12,08:49:00,08:54:13,10433,2000000,5.217,175.3,177.3,2.0,aflopend,Leenderheide/Randweg N2,Leenderheide,Maastricht-Noord,Eindhoven,TrafficJams,08:00:00,370,2019-12-12,210,40,30,60,20,     ,15,0,2,0,0,10024,58,0,96,10,7,0,0,0,0,0,client
2704544.0,2019-12-12,2019-12-12,08:42:00,08:52:13,20433,2000000,10.217,122.4,124.4,2.0,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,TrafficJams,08:00:00,370,2019-12-12,210,40,30,60,20,     ,15,0,2,0,0,10024,58,0,96,10,7,0,0,0,0,0,client
2705019.0,2019-12-12,2019-12-12,16:41:00,17:48:15,307417,4571252,67.25,164.8,167.8,2.0,aflopend,Leenderheide,De Hogt,Maastricht-Noord,Eindhoven,Accidents,16:00:00,370,2019-12-12,160,70,60,120,45,     ,8,0,2,0,0,9937,75,8,76,     ,5,0,0,0,0,0,client
2705296.0,2019-12-12,2019-12-12,17:44:00,17:52:17,19167,2313883,8.283,160.9,156.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-12-12,160,70,70,110,45,     ,6,0,0,0,0,9924,75,8,75,     ,5,0,0,0,0,0,home
2705345.0,2019-12-12,2019-12-12,17:53:00,18:05:13,41833,3424284,12.217,119.3,123.3,2.0,aflopend,Vught,Sint-Michielsgestel,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,2019-12-12,160,70,70,110,45,     ,6,0,0,0,0,9924,75,8,75,     ,5,0,0,0,0,0,client
2705120.0,2019-12-12,2019-12-12,17:04:00,17:43:15,94767,2414437,39.25,159.9,156.9,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,2019-12-12,160,70,70,110,45,     ,6,0,0,0,0,9924,75,8,75,     ,5,0,0,0,0,0,home
2705379.0,2019-12-12,2019-12-12,18:05:00,18:13:11,16367,2000000,8.183,159.1,157.1,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,18:00:00,370,2019-12-12,160,70,80,120,47,36,6,0,0,0,0,9907,75,8,75,     ,5,0,0,0,0,0,home
2705695.0,2019-12-13,2019-12-13,14:16:00,14:17:08,2267,2000000,1.133,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,14:00:00,370,,290,40,40,80,48,     ,41,0,9,10,17,9791,58,8,95,61,7,0,1,0,0,0,home
2705684.0,2019-12-13,2019-12-13,14:11:00,15:18:09,857250,1276620,67.15,124.1,117.1,2.0,oplopend,Vught,Boxtel-Noord,Amsterdam,Luik,Other,14:00:00,370,,290,40,40,80,48,     ,41,0,9,10,17,9791,58,8,95,61,7,0,1,0,0,0,home
2705771.0,2019-12-13,2019-12-13,15:17:00,16:41:13,228000,2707303,84.217,157.7,141.4,2.0,oplopend,Batadorp,De Hogt,Amsterdam,Luik,TrafficJams,15:00:00,370,,270,40,30,70,53,     ,48,0,4,10,5,9808,56,8,96,52,7,0,1,0,0,0,home
2705754.0,2019-12-13,2019-12-13,15:04:00,15:05:08,2267,2000000,1.133,163.7,165.7,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,15:00:00,370,,270,40,30,70,53,     ,48,0,4,10,5,9808,56,8,96,52,7,0,1,0,0,0,client
2705851.0,2019-12-13,2019-12-13,15:54:00,16:19:12,76800,3047619,25.2,178.5,174.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,15:00:00,370,,270,40,30,70,53,     ,48,0,4,10,5,9808,56,8,96,52,7,0,1,0,0,0,home
2705784.0,2019-12-13,2019-12-13,15:26:00,15:29:11,6367,2000000,3.183,141.5,139.5,2.0,oplopend,Airbornebrug,Ekkersweijer,'s-Hertogenbosch,Eindhoven,TrafficJams,15:00:00,370,,270,40,30,70,53,     ,48,0,4,10,5,9808,56,8,96,52,7,0,1,0,0,0,home
2705979.0,2019-12-13,2019-12-13,16:35:00,16:38:14,6467,2000000,3.233,173.3,171.3,2.0,oplopend,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,270,40,40,80,66,     ,57,0,1,4,2,9824,57,8,93,58,7,0,1,0,0,0,home
2705912.0,2019-12-13,2019-12-13,16:11:00,17:38:14,467483,5358999,87.233,178.5,176.5,2.0,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht-Noord,TrafficJams,16:00:00,370,,270,40,40,80,66,     ,57,0,1,4,2,9824,57,8,93,58,7,0,1,0,0,0,home
2706138.0,2019-12-13,2019-12-13,17:36:00,17:40:13,8433,2000000,4.217,126.6,128.6,2.0,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,TrafficJams,17:00:00,370,,260,40,50,80,68,     ,55,0,0,3,1,9834,60,8,91,81,7,0,1,0,0,0,client
2706120.0,2019-12-13,2019-12-13,17:29:00,17:38:14,18467,2000000,9.233,162.3,164.3,2.0,aflopend,De Hogt,Batadorp,Maastricht-Noord,Eindhoven,TrafficJams,17:00:00,370,,260,40,50,80,68,     ,55,0,0,3,1,9834,60,8,91,81,7,0,1,0,0,0,client
2706051.0,2019-12-13,2019-12-13,17:03:00,17:31:14,62500,2213695,28.233,158.2,156.2,2.0,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht-Noord,TrafficJams,17:00:00,370,,260,40,50,80,68,     ,55,0,0,3,1,9834,60,8,91,81,7,0,1,0,0,0,home
