NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteLet,RouteNum,RouteOms,hectometreringsrichting,KopWegvakVan,KopWegvakNaar,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,CauseProgress,CauseCodeProgress,CauseCode,Cause1,Cause2,Cause3,Cause4,datetime_x,hour,STN,Date,Hour,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,datetime_y,TrafficSeverityNormalized,WeatherRelated,NonWeatherRelated,PrevWeatherRelated,NextNonWeatherRelated,TimeDifferenceMinutes,TimeDifferenceCategory
3788292,2023-10-26,2023-10-26,1900-01-01 14:33:28,1900-01-01 15:49:48,"333,078","4,363,000","76,333",163.1,165.1,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 38], [Eerder(e) ongeval(len) 38]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-26 14:33:28,2023-10-26 14:00:00,350,2023-10-26,14,130,30,30,50,112,     ,94,2,60,0,0,9949,60,8,88,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-26 14:00:00,0.3330946547327366,False,True,True,False,76.33333333333333,>45
3790524,2023-10-27,2023-10-27,1900-01-01 14:12:30,1900-01-01 15:00:26,"130,805","2,729,000","47,933",161.2,163.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 0], [Opruimingswerkzaamheden 34]","[000], [ACI], [OCL]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-27 14:12:30,2023-10-27 14:00:00,375,2023-10-27,14,250,50,30,100,114,     ,107,0,31,1,1,9924,58,8,95,   52,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 14:00:00,0.13081154057702885,False,True,False,False,47.93333333333333,>45
3790787,2023-10-27,2023-10-27,1900-01-01 15:03:30,1900-01-01 15:10:11,"15,740","2,355,000","6,683",134.1,136.2,A,2,A2,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Spoedreparatie 4]","[000], [N32]",N32,Spoedreparatie,Spoedreparatie,Spoedreparatie,Ongepland onderhoud,2023-10-27 15:03:30,2023-10-27 15:00:00,375,2023-10-27,15,220,40,40,70,117,     ,106,0,24,0,-1,9929,65,8,92,   22,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 15:00:00,0.01574078703935197,False,True,True,False,6.683333333333334,5-10
3790787,2023-10-27,2023-10-27,1900-01-01 15:03:30,1900-01-01 15:10:11,"15,740","2,355,000","6,683",134.1,136.2,A,2,A2,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Spoedreparatie 4]","[000], [N32]",N32,Spoedreparatie,Spoedreparatie,Spoedreparatie,Ongepland onderhoud,2023-10-27 15:03:30,2023-10-27 15:00:00,370,2023-10-27,15,230,40,40,60,131,     ,109,7,41,0,-1,9931,70,8,86,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 15:00:00,0.01574078703935197,False,True,True,False,6.683333333333334,5-10
3790787,2023-10-27,2023-10-27,1900-01-01 15:03:30,1900-01-01 15:10:11,"15,740","2,355,000","6,683",134.1,136.2,A,2,A2,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Spoedreparatie 4]","[000], [N32]",N32,Spoedreparatie,Spoedreparatie,Spoedreparatie,Ongepland onderhoud,2023-10-27 15:03:30,2023-10-27 15:00:00,350,2023-10-27,15,220,30,40,80,131,     ,105,5,52,0,-1,9929,70,8,84,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 15:00:00,0.01574078703935197,False,True,True,False,6.683333333333334,5-10
3790787,2023-10-27,2023-10-27,1900-01-01 15:03:30,1900-01-01 15:10:11,"15,740","2,355,000","6,683",134.1,136.2,A,2,A2,aflopend,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Spoedreparatie 4]","[000], [N32]",N32,Spoedreparatie,Spoedreparatie,Spoedreparatie,Ongepland onderhoud,2023-10-27 15:03:30,2023-10-27 15:00:00,275,2023-10-27,15,150,10,10,20,105,     ,102,0,6,10,14,9927,57,8,97,   52,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 15:00:00,0.01574078703935197,False,True,True,False,6.683333333333334,5-10
3790524,2023-10-27,2023-10-27,1900-01-01 14:12:30,1900-01-01 15:00:26,"130,805","2,729,000","47,933",161.2,163.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 0], [Opruimingswerkzaamheden 34]","[000], [ACI], [OCL]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-27 14:12:30,2023-10-27 14:00:00,350,2023-10-27,14,210,30,30,110,124,     ,108,2,61,0,-1,9925,70,8,89,   81,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 14:00:00,0.13081154057702885,False,True,True,False,47.93333333333333,>45
3790524,2023-10-27,2023-10-27,1900-01-01 14:12:30,1900-01-01 15:00:26,"130,805","2,729,000","47,933",161.2,163.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 0], [Opruimingswerkzaamheden 34]","[000], [ACI], [OCL]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-27 14:12:30,2023-10-27 14:00:00,275,2023-10-27,14,210,10,10,20,111,     ,99,0,30,10,5,9923,60,8,92,   52,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 14:00:00,0.13081154057702885,False,True,True,False,47.93333333333333,>45
3790524,2023-10-27,2023-10-27,1900-01-01 14:12:30,1900-01-01 15:00:26,"130,805","2,729,000","47,933",161.2,163.3,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 14], [Ongeval(len) 0], [Opruimingswerkzaamheden 34]","[000], [ACI], [OCL]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-27 14:12:30,2023-10-27 14:00:00,370,2023-10-27,14,220,40,40,90,122,     ,108,0,36,0,-1,9928,69,8,90,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-27 14:00:00,0.13081154057702885,False,True,True,False,47.93333333333333,>45
3798097,2023-10-31,2023-10-31,1900-01-01 16:18:30,1900-01-01 17:13:00,"167,872","3,080,000","54,500",177.1,174.1,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 33], [Ongeval(len) 22]","[000], [ACI]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-31 16:18:30,2023-10-31 16:00:00,275,2023-10-31,16,220,40,40,70,112,     ,93,0,6,0,-1,10038,70,8,88,   57,7,0.0,1.0,0.0,0.0,0.0,2023-10-31 16:00:00,0.16788039401970098,False,True,True,False,54.5,>45
3798097,2023-10-31,2023-10-31,1900-01-01 16:18:30,1900-01-01 17:13:00,"167,872","3,080,000","54,500",177.1,174.1,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 33], [Ongeval(len) 22]","[000], [ACI]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-31 16:18:30,2023-10-31 16:00:00,350,2023-10-31,16,210,30,20,50,110,     ,105,3,10,1,1,10039,65,8,96,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-31 16:00:00,0.16788039401970098,False,True,True,False,54.5,>45
3798097,2023-10-31,2023-10-31,1900-01-01 16:18:30,1900-01-01 17:13:00,"167,872","3,080,000","54,500",177.1,174.1,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 33], [Ongeval(len) 22]","[000], [ACI]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-31 16:18:30,2023-10-31 16:00:00,370,2023-10-31,16,210,40,40,60,112,     ,102,7,18,2,2,10044,65,8,93,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-31 16:00:00,0.16788039401970098,False,True,True,False,54.5,>45
3798097,2023-10-31,2023-10-31,1900-01-01 16:18:30,1900-01-01 17:13:00,"167,872","3,080,000","54,500",177.1,174.1,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 33], [Ongeval(len) 22]","[000], [ACI]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-31 16:18:30,2023-10-31 16:00:00,375,2023-10-31,16,230,50,40,80,111,     ,100,2,9,6,1,10041,65,8,93,   51,7,0.0,1.0,0.0,0.0,0.0,2023-10-31 16:00:00,0.16788039401970098,False,True,True,False,54.5,>45
3802603,2023-11-02,2023-02-11,1900-01-01 14:38:29,1900-01-01 15:24:04,"194,800","4,273,000","45,583",160.7,163.0,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval(len) 16], [Eerder(e) ongeval(len) 21]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-02 14:38:29,2023-11-02 14:00:00,275,2023-11-02,14,190,130,130,230,141,     ,39,0,17,0,-1,9728,80,8,50,   81,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 14:00:00,0.19480974048702435,False,True,True,False,45.583333333333336,>45
3802603,2023-11-02,2023-02-11,1900-01-01 14:38:29,1900-01-01 15:24:04,"194,800","4,273,000","45,583",160.7,163.0,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval(len) 16], [Eerder(e) ongeval(len) 21]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-02 14:38:29,2023-11-02 14:00:00,350,2023-11-02,14,200,140,130,250,125,     ,62,0,24,3,1,9718,71,8,65,   61,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 14:00:00,0.19480974048702435,False,True,True,False,45.583333333333336,>45
3802603,2023-11-02,2023-02-11,1900-01-01 14:38:29,1900-01-01 15:24:04,"194,800","4,273,000","45,583",160.7,163.0,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval(len) 16], [Eerder(e) ongeval(len) 21]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-02 14:38:29,2023-11-02 14:00:00,370,2023-11-02,14,200,140,140,280,122,     ,65,2,36,3,4,9732,56,8,67,   58,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 14:00:00,0.19480974048702435,False,True,True,False,45.583333333333336,>45
3802603,2023-11-02,2023-02-11,1900-01-01 14:38:29,1900-01-01 15:24:04,"194,800","4,273,000","45,583",160.7,163.0,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval(len) 16], [Eerder(e) ongeval(len) 21]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-02 14:38:29,2023-11-02 14:00:00,375,2023-11-02,14,190,140,120,250,146,     ,46,7,78,0,0,9732,82,7,51,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-02 14:00:00,0.19480974048702435,False,True,True,False,45.583333333333336,>45
3802892,2023-11-02,2023-02-11,1900-01-01 16:19:30,1900-01-01 16:57:28,"117,917","3,106,000","37,967",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 13], [Defecte vrachtwagen(s) 25]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-11-02 16:19:30,2023-11-02 16:00:00,375,2023-11-02,16,200,110,100,200,113,     ,71,0,5,7,7,9746,72,8,75,   81,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 16:00:00,0.11792289614480723,False,True,True,False,37.96666666666667,25-45
3802892,2023-11-02,2023-02-11,1900-01-01 16:19:30,1900-01-01 16:57:28,"117,917","3,106,000","37,967",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 13], [Defecte vrachtwagen(s) 25]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-11-02 16:19:30,2023-11-02 16:00:00,370,2023-11-02,16,190,110,90,180,112,     ,69,0,4,8,2,9744,69,8,74,   57,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 16:00:00,0.11792289614480723,False,True,True,False,37.96666666666667,25-45
3802892,2023-11-02,2023-02-11,1900-01-01 16:19:30,1900-01-01 16:57:28,"117,917","3,106,000","37,967",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 13], [Defecte vrachtwagen(s) 25]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-11-02 16:19:30,2023-11-02 16:00:00,350,2023-11-02,16,190,120,120,210,102,     ,70,0,2,10,7,9733,61,8,80,   81,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 16:00:00,0.11792289614480723,False,True,True,False,37.96666666666667,25-45
3802892,2023-11-02,2023-02-11,1900-01-01 16:19:30,1900-01-01 16:57:28,"117,917","3,106,000","37,967",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 13], [Defecte vrachtwagen(s) 25]","[000], [HBD]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-11-02 16:19:30,2023-11-02 16:00:00,275,2023-11-02,16,190,110,110,210,112,     ,66,0,3,0,-1,9736,75,8,73,   51,7,0.0,1.0,0.0,0.0,0.0,2023-11-02 16:00:00,0.11792289614480723,False,True,True,True,37.96666666666667,25-45
3809933,2023-11-07,2023-07-11,1900-01-01 15:56:30,1900-01-01 16:41:02,"182,483","4,098,000","44,533",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 30], [Ongeval(len) 4], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 2], [Geen oorzaakcode opgegeven door VWM 5]","[000], [ACI], [OCL], [ACA], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-07 15:56:30,2023-11-07 15:00:00,375,2023-11-07,15,210,60,60,90,103,     ,64,2,19,0,0,10095,75,6,76,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-07 15:00:00,0.1824921246062303,False,True,False,True,44.53333333333333,25-45
3809933,2023-11-07,2023-07-11,1900-01-01 15:56:30,1900-01-01 16:41:02,"182,483","4,098,000","44,533",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 30], [Ongeval(len) 4], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 2], [Geen oorzaakcode opgegeven door VWM 5]","[000], [ACI], [OCL], [ACA], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-07 15:56:30,2023-11-07 15:00:00,370,2023-11-07,15,210,60,60,90,107,     ,64,7,36,0,0,10098,75,8,74,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-07 15:00:00,0.1824921246062303,False,True,False,True,44.53333333333333,25-45
3809933,2023-11-07,2023-07-11,1900-01-01 15:56:30,1900-01-01 16:41:02,"182,483","4,098,000","44,533",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 30], [Ongeval(len) 4], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 2], [Geen oorzaakcode opgegeven door VWM 5]","[000], [ACI], [OCL], [ACA], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-07 15:56:30,2023-11-07 15:00:00,350,2023-11-07,15,210,50,50,90,108,     ,64,8,42,0,0,10096,75,4,73,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-07 15:00:00,0.1824921246062303,False,True,False,True,44.53333333333333,25-45
3809933,2023-11-07,2023-07-11,1900-01-01 15:56:30,1900-01-01 16:41:02,"182,483","4,098,000","44,533",162.1,164.5,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 30], [Ongeval(len) 4], [Opruimingswerkzaamheden 4], [Eerder(e) ongeval(len) 2], [Geen oorzaakcode opgegeven door VWM 5]","[000], [ACI], [OCL], [ACA], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-07 15:56:30,2023-11-07 15:00:00,275,2023-11-07,15,210,60,60,110,107,     ,64,8,37,0,0,10088,75,7,74,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-07 15:00:00,0.1824921246062303,False,True,False,True,44.53333333333333,25-45
3818055,2023-11-10,2023-10-11,1900-01-01 17:29:30,1900-01-01 17:46:00,"50,448","3,057,000","16,500",178.4,174.2,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 6], [Ongeval(len) 0], [Defect(e) voertuig(en) 0], [Geen oorzaakcode opgegeven door VWM 10]","[000], [ACI], [BKD], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-10 17:29:30,2023-11-10 17:00:00,375,2023-11-10,17,200,30,20,50,81,     ,64,0,0,0,0,9966,70,8,88,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-10 17:00:00,0.05045052252612631,False,True,False,True,16.5,15-25
3818055,2023-11-10,2023-10-11,1900-01-01 17:29:30,1900-01-01 17:46:00,"50,448","3,057,000","16,500",178.4,174.2,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 6], [Ongeval(len) 0], [Defect(e) voertuig(en) 0], [Geen oorzaakcode opgegeven door VWM 10]","[000], [ACI], [BKD], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-10 17:29:30,2023-11-10 17:00:00,275,2023-11-10,17,220,30,30,50,75,     ,68,0,0,7,3,9963,64,8,95,   51,7,0.0,1.0,0.0,0.0,0.0,2023-11-10 17:00:00,0.05045052252612631,False,True,False,False,16.5,15-25
3818055,2023-11-10,2023-10-11,1900-01-01 17:29:30,1900-01-01 17:46:00,"50,448","3,057,000","16,500",178.4,174.2,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 6], [Ongeval(len) 0], [Defect(e) voertuig(en) 0], [Geen oorzaakcode opgegeven door VWM 10]","[000], [ACI], [BKD], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-10 17:29:30,2023-11-10 17:00:00,370,2023-11-10,17,170,30,10,60,79,     ,66,0,0,3,1,9966,58,8,91,   81,7,0.0,1.0,0.0,0.0,0.0,2023-11-10 17:00:00,0.05045052252612631,False,True,True,True,16.5,15-25
3818055,2023-11-10,2023-10-11,1900-01-01 17:29:30,1900-01-01 17:46:00,"50,448","3,057,000","16,500",178.4,174.2,A,2,A2,oplopend,Valkenswaard,Leende,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 6], [Ongeval(len) 0], [Defect(e) voertuig(en) 0], [Geen oorzaakcode opgegeven door VWM 10]","[000], [ACI], [BKD], [000]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-10 17:29:30,2023-11-10 17:00:00,350,2023-11-10,17,220,20,20,50,77,     ,66,0,0,8,8,9966,60,8,93,   81,7,0.0,1.0,0.0,0.0,0.0,2023-11-10 17:00:00,0.05045052252612631,False,True,True,False,16.5,15-25
3823316,2023-11-14,2023-11-14,1900-01-01 16:18:30,1900-01-01 18:10:56,"316,063","2,811,000","112,433",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 48], [Ongeval(len) 31], [Eerder(e) ongeval(len) 4], [Ongeval(len) 30]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-14 16:18:30,2023-11-14 16:00:00,275,2023-11-14,16,220,60,50,100,104,     ,93,0,1,8,4,10003,65,8,92,   51,7,0.0,1.0,0.0,0.0,0.0,2023-11-14 16:00:00,0.316078803940197,False,True,True,False,112.43333333333334,>45
3823316,2023-11-14,2023-11-14,1900-01-01 16:18:30,1900-01-01 18:10:56,"316,063","2,811,000","112,433",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 48], [Ongeval(len) 31], [Eerder(e) ongeval(len) 4], [Ongeval(len) 30]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-14 16:18:30,2023-11-14 16:00:00,350,2023-11-14,16,200,30,20,50,100,     ,96,0,1,10,19,10007,60,8,97,   61,7,0.0,1.0,0.0,0.0,0.0,2023-11-14 16:00:00,0.316078803940197,False,True,True,False,112.43333333333334,>45
3823316,2023-11-14,2023-11-14,1900-01-01 16:18:30,1900-01-01 18:10:56,"316,063","2,811,000","112,433",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 48], [Ongeval(len) 31], [Eerder(e) ongeval(len) 4], [Ongeval(len) 30]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-14 16:18:30,2023-11-14 16:00:00,375,2023-11-14,16,210,60,50,90,99,     ,89,0,1,10,12,10010,64,8,93,   61,7,0.0,1.0,0.0,0.0,0.0,2023-11-14 16:00:00,0.316078803940197,False,True,True,False,112.43333333333334,>45
3823316,2023-11-14,2023-11-14,1900-01-01 16:18:30,1900-01-01 18:10:56,"316,063","2,811,000","112,433",158.2,156.2,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Accidents,"[Geen oorzaakcode opgegeven door VWM 48], [Ongeval(len) 31], [Eerder(e) ongeval(len) 4], [Ongeval(len) 30]","[000], [ACI], [ACA], [ACI]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-11-14 16:18:30,2023-11-14 16:00:00,370,2023-11-14,16,220,40,40,70,101,     ,92,0,1,10,33,10012,58,8,93,   62,7,0.0,1.0,0.0,0.0,0.0,2023-11-14 16:00:00,0.316078803940197,False,True,True,False,112.43333333333334,>45
3834138,2023-11-20,2023-11-20,1900-01-01 16:44:30,1900-01-01 17:42:43,"407,317","6,997,000","58,217",128.7,131.5,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Weather,"[Geen oorzaakcode opgegeven door VWM 48], [Wegdek in slechte toestand 11]","[000], [RPC]",M04,Technische storing,Falen DVM/IA,Falen DVM/IA,Ongepland onderhoud,2023-11-20 16:44:30,2023-11-20 16:00:00,375,2023-11-20,16,220,30,40,50,89,     ,81,0,2,0,0,10080,65,7,94,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-20 16:00:00,0.40733736686834343,False,True,True,False,58.21666666666667,>45
3834138,2023-11-20,2023-11-20,1900-01-01 16:44:30,1900-01-01 17:42:43,"407,317","6,997,000","58,217",128.7,131.5,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Weather,"[Geen oorzaakcode opgegeven door VWM 48], [Wegdek in slechte toestand 11]","[000], [RPC]",M04,Technische storing,Falen DVM/IA,Falen DVM/IA,Ongepland onderhoud,2023-11-20 16:44:30,2023-11-20 16:00:00,370,2023-11-20,16,210,30,20,40,98,     ,85,0,2,0,-1,10081,65,8,91,   23,7,0.0,1.0,0.0,0.0,0.0,2023-11-20 16:00:00,0.40733736686834343,False,True,False,True,58.21666666666667,>45
3834138,2023-11-20,2023-11-20,1900-01-01 16:44:30,1900-01-01 17:42:43,"407,317","6,997,000","58,217",128.7,131.5,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Weather,"[Geen oorzaakcode opgegeven door VWM 48], [Wegdek in slechte toestand 11]","[000], [RPC]",M04,Technische storing,Falen DVM/IA,Falen DVM/IA,Ongepland onderhoud,2023-11-20 16:44:30,2023-11-20 16:00:00,350,2023-11-20,16,190,20,10,50,83,     ,77,0,2,0,0,10079,65,2,95,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-20 16:00:00,0.40733736686834343,False,True,True,True,58.21666666666667,>45
3834138,2023-11-20,2023-11-20,1900-01-01 16:44:30,1900-01-01 17:42:43,"407,317","6,997,000","58,217",128.7,131.5,A,2,A2,aflopend,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,Weather,"[Geen oorzaakcode opgegeven door VWM 48], [Wegdek in slechte toestand 11]","[000], [RPC]",M04,Technische storing,Falen DVM/IA,Falen DVM/IA,Ongepland onderhoud,2023-11-20 16:44:30,2023-11-20 16:00:00,275,2023-11-20,16,230,20,30,50,82,     ,63,0,3,0,0,10078,70,4,87,     ,5,0.0,0.0,0.0,0.0,0.0,2023-11-20 16:00:00,0.40733736686834343,False,True,False,True,58.21666666666667,>45
3833736,2023-11-20,2023-11-20,1900-01-01 15:04:29,1900-01-01 15:31:15,"69,577","2,599,000","26,767",139.3,137.2,A,2,A2,oplopend,Best-West,Best,'s-Hertogenbosch,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 2], [Geschaarde aanhanger(s) 21], [Eerder(e) ongeval(len) 4]","[000], [AJT], [ACA]",AJT,Geschaarde aanhanger(s),Ongeval,Ongeval,Ongeval,2023-11-20 15:04:29,2023-11-20 15:00:00,275,2023-11-20,15,220,40,30,70,102,     ,69,10,34,0,0,10074,75,1,79,    1,7,0.0,0.0,0.0,0.0,0.0,2023-11-20 15:00:00,0.06958047902395119,False,True,True,False,26.766666666666666,25-45
